"Plot Title: pond"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 2252217, SEN S/N: 2226785, LBL: air_temp)","Voltage, V (LGR S/N: 2252217, SEN S/N: 2241280)","Current, mA (LGR S/N: 2252217, SEN S/N: 2241280)","Water Content, m³/m³ (LGR S/N: 2252217, SEN S/N: 9866284, LBL: wc_soil)","Temp, °C (LGR S/N: 2252217, SEN S/N: 10197815, LBL: temp_c)","RH, % (LGR S/N: 2252217, SEN S/N: 10197815, LBL: rh)","Batt, V (LGR S/N: 2252217)"
275,07/07/15 22:00:00,20.007,-0.2039,0.0000,0.3010,16.820,95.000,4.110
276,07/07/15 23:00:00,19.365,-0.2039,0.0000,0.3003,16.582,93.600,4.116
277,07/08/15 00:00:00,18.842,-0.2039,0.0000,0.2995,16.606,91.400,4.110
278,07/08/15 01:00:00,18.390,-0.2039,0.0000,0.2988,16.177,89.700,4.110
279,07/08/15 02:00:00,18.010,-0.2039,0.0000,0.2981,16.296,89.200,4.110
280,07/08/15 03:00:00,17.677,-0.2039,0.0000,0.2966,15.127,89.300,4.110
281,07/08/15 04:00:00,17.225,-0.2039,0.0000,0.2959,14.361,88.500,4.110
282,07/08/15 05:00:00,16.773,-0.2039,0.0000,0.2952,13.762,88.800,4.110
283,07/08/15 06:00:00,16.439,-0.2039,0.0000,0.2952,15.079,89.500,4.110
284,07/08/15 07:00:00,16.463,-0.2039,0.0000,0.2944,17.463,83.600,4.110
285,07/08/15 08:00:00,16.701,-0.2039,0.0000,0.2937,19.151,74.400,4.110
286,07/08/15 09:00:00,17.082,-0.2039,0.0000,0.2937,20.889,67.200,4.110
287,07/08/15 10:00:00,17.653,-0.2039,0.0000,0.2923,21.318,62.100,4.110
288,07/08/15 11:00:00,18.699,-0.2039,0.0000,0.2908,21.342,59.000,4.110
289,07/08/15 12:00:00,20.222,-0.2039,0.0000,0.2901,21.199,58.200,4.110
290,07/08/15 13:00:00,20.841,-0.2039,0.0000,0.2894,20.603,61.100,4.110
291,07/08/15 14:00:00,20.889,-0.2039,0.0000,0.2894,20.817,62.800,4.110
292,07/08/15 15:00:00,20.793,-0.2039,0.0000,0.2894,20.198,64.000,4.110
293,07/08/15 16:00:00,20.507,-0.2039,0.0000,0.2886,20.770,63.600,4.110
294,07/08/15 17:00:00,20.198,-0.2039,0.0000,0.2886,19.651,63.400,4.110
295,07/08/15 18:00:00,19.770,-0.2039,0.0000,0.2886,19.318,64.700,4.110
296,07/08/15 19:00:00,19.318,-0.2039,0.0000,0.2879,17.819,65.000,4.110
297,07/08/15 20:00:00,18.723,-0.2039,0.0000,0.2879,16.392,70.400,4.110
298,07/08/15 21:00:00,18.105,-0.2039,0.0000,0.2879,15.199,77.500,4.110
299,07/08/15 22:00:00,17.534,-0.2039,0.0000,0.2879,14.314,83.300,4.110
300,07/08/15 23:00:00,17.082,-0.2039,0.0000,0.2879,14.505,87.200,4.110
301,07/09/15 00:00:00,16.773,-0.2039,0.0000,0.2879,13.666,89.100,4.110
302,07/09/15 01:00:00,16.439,-0.2039,0.0000,0.2879,13.305,91.500,4.110
303,07/09/15 02:00:00,16.153,-0.2039,0.0000,0.2879,13.954,93.300,4.110
304,07/09/15 03:00:00,16.058,-0.2039,0.0000,0.2879,14.409,94.000,4.110
305,07/09/15 04:00:00,16.058,-0.2039,0.0000,0.2879,14.625,93.800,4.110
306,07/09/15 05:00:00,16.034,-0.2039,0.0000,0.2879,14.984,93.500,4.110
307,07/09/15 06:00:00,16.082,-0.2039,0.0000,0.2879,15.700,92.700,4.110
308,07/09/15 07:00:00,16.272,-0.2039,0.0000,0.2879,16.987,90.700,4.110
309,07/09/15 08:00:00,16.582,-0.2039,0.0000,0.2879,17.225,86.900,4.110
310,07/09/15 09:00:00,16.796,-0.2039,0.0000,0.2879,17.677,85.000,4.110
311,07/09/15 10:00:00,17.082,-0.2039,0.0000,0.2879,18.913,81.400,4.110
312,07/09/15 11:00:00,17.748,-0.2039,0.0000,0.2879,19.912,78.000,4.110
313,07/09/15 12:00:00,18.652,-0.2039,0.0000,0.2872,20.936,72.900,4.110
314,07/09/15 13:00:00,19.532,-0.2039,0.0000,0.2872,22.202,66.900,4.110
315,07/09/15 14:00:00,20.436,-0.2039,0.0000,0.2872,22.298,67.900,4.110
316,07/09/15 15:00:00,22.130,-0.2039,0.0000,0.2865,22.776,65.600,4.104
317,07/09/15 16:00:00,22.393,-0.2039,0.0000,0.2865,21.223,67.900,4.110
318,07/09/15 17:00:00,21.032,-0.2039,0.0000,0.2865,20.507,70.100,4.110
319,07/09/15 18:00:00,20.174,-0.2039,0.0000,0.2865,20.031,70.700,4.110
320,07/09/15 19:00:00,19.532,-0.2039,0.0000,0.2865,19.222,68.500,4.110
321,07/09/15 20:00:00,18.913,-0.2039,0.0000,0.2865,17.368,72.400,4.110
322,07/09/15 21:00:00,18.295,-0.2039,0.0000,0.2865,18.247,79.900,4.110
323,07/09/15 22:00:00,17.843,-0.2039,0.0000,0.2865,16.392,77.300,4.110
324,07/09/15 23:00:00,17.368,-0.2039,0.0000,0.2865,14.649,83.000,4.110
325,07/10/15 00:00:00,16.844,-0.2039,0.0000,0.2865,13.930,88.500,4.110
326,07/10/15 01:00:00,16.415,-0.2039,0.0000,0.2865,13.497,91.600,4.110
327,07/10/15 02:00:00,16.058,-0.2039,0.0000,0.2865,12.920,92.600,4.110
328,07/10/15 03:00:00,15.700,-0.2039,0.0000,0.2872,12.582,93.500,4.110
329,07/10/15 04:00:00,15.390,-0.2039,0.0000,0.2872,12.171,94.300,4.110
330,07/10/15 05:00:00,15.103,-0.2039,0.0000,0.2872,11.637,95.100,4.110
331,07/10/15 06:00:00,15.008,-0.2039,0.0000,0.2872,14.098,95.600,4.110
332,07/10/15 07:00:00,15.342,-0.2039,0.0000,0.2872,18.842,93.300,4.110
333,07/10/15 08:00:00,15.843,-0.2039,0.0000,0.2872,21.724,76.200,4.110
334,07/10/15 09:00:00,16.582,-0.2039,0.0000,0.2865,24.291,63.800,4.104
335,07/10/15 10:00:00,17.534,-0.2039,0.0000,0.2865,25.963,56.400,4.104
336,07/10/15 11:00:00,18.747,-0.2039,0.0000,0.2857,26.158,52.900,4.104
337,07/10/15 12:00:00,20.150,-0.2039,0.0000,0.2857,25.477,56.100,4.110
338,07/10/15 13:00:00,20.770,-0.2039,0.0000,0.2850,26.867,55.600,4.110
339,07/10/15 14:00:00,22.106,-0.2039,0.0000,0.2850,28.394,52.400,4.110
340,07/10/15 15:00:00,23.617,-0.2039,0.0000,0.2843,28.543,46.900,4.104
341,07/10/15 16:00:00,23.785,-0.2039,0.0000,0.2843,26.134,48.100,4.110
342,07/10/15 17:00:00,22.417,-0.2039,0.0000,0.2843,24.677,49.900,4.110
343,07/10/15 18:00:00,21.676,-0.2039,0.0000,0.2843,24.363,52.700,4.110
344,07/10/15 19:00:00,21.032,-0.2039,0.0000,0.2843,22.896,52.900,4.110
345,07/10/15 20:00:00,20.484,-0.2039,0.0000,0.2843,21.127,64.400,4.110
346,07/10/15 21:00:00,19.865,-0.2039,0.0000,0.2843,19.199,75.100,4.110
347,07/10/15 22:00:00,19.341,-0.2039,0.0000,0.2843,21.199,76.700,4.110
348,07/10/15 23:00:00,18.985,-0.2039,0.0000,0.2843,18.866,77.000,4.110
349,07/11/15 00:00:00,18.557,-0.2039,0.0000,0.2850,17.344,82.700,4.110
350,07/11/15 01:00:00,18.105,-0.2039,0.0000,0.2850,16.749,86.800,4.110
351,07/11/15 02:00:00,17.701,-0.2039,0.0000,0.2843,16.010,89.400,4.110
352,07/11/15 03:00:00,17.368,-0.2039,0.0000,0.2850,15.891,91.800,4.110
353,07/11/15 04:00:00,17.058,-0.2039,0.0000,0.2850,15.175,92.800,4.110
354,07/11/15 05:00:00,16.749,-0.2039,0.0000,0.2850,14.625,93.800,4.110
355,07/11/15 06:00:00,16.511,-0.2039,0.0000,0.2850,16.415,94.400,4.110
356,07/11/15 07:00:00,16.677,-0.2039,0.0000,0.2850,23.040,88.600,4.110
357,07/11/15 08:00:00,17.249,-0.2039,0.0000,0.2850,25.065,67.400,4.104
358,07/11/15 09:00:00,18.033,-0.2039,0.0000,0.2843,27.235,59.600,4.104
359,07/11/15 10:00:00,18.961,-0.2039,0.0000,0.2843,28.518,52.600,4.104
360,07/11/15 11:00:00,20.174,-0.2039,0.0000,0.2836,29.190,49.400,4.104
361,07/11/15 12:00:00,21.748,-0.2039,0.0000,0.2836,28.816,48.400,4.104
362,07/11/15 13:00:00,22.417,-0.2039,0.0000,0.2828,29.215,48.600,4.110
363,07/11/15 14:00:00,23.857,-0.2039,0.0000,0.2828,29.991,48.000,4.104
364,07/11/15 15:00:00,25.234,-0.2039,0.0000,0.2828,29.115,47.400,4.152
365,07/11/15 16:00:00,25.283,-0.2039,0.0000,0.2828,28.345,48.400,4.104
366,07/11/15 17:00:00,24.002,-0.2039,0.0000,0.2821,27.382,50.600,4.110
367,07/11/15 18:00:00,23.208,-0.2039,0.0000,0.2821,27.038,52.900,4.110
368,07/11/15 19:00:00,22.561,-0.2039,0.0000,0.2828,26.329,54.500,4.110
369,07/11/15 20:00:00,21.915,-0.2039,0.0000,0.2821,23.472,59.500,4.110
370,07/11/15 21:00:00,21.199,-0.2039,0.0000,0.2828,21.604,67.800,4.110
371,07/11/15 22:00:00,20.555,-0.2039,0.0000,0.2821,20.555,73.400,4.110
372,07/11/15 23:00:00,20.007,-0.2039,0.0000,0.2828,19.603,78.900,4.110
373,07/12/15 00:00:00,19.532,-0.2039,0.0000,0.2828,18.723,83.500,4.110
374,07/12/15 01:00:00,19.103,-0.2039,0.0000,0.2828,18.390,87.100,4.110
375,07/12/15 02:00:00,18.747,-0.2039,0.0000,0.2828,17.819,88.600,4.110
376,07/12/15 03:00:00,18.414,-0.2039,0.0000,0.2828,17.486,90.400,4.110
377,07/12/15 04:00:00,18.129,-0.2039,0.0000,0.2828,17.058,91.900,4.128
378,07/12/15 05:00:00,17.891,-0.2039,0.0000,0.2828,16.915,92.800,4.110
379,07/12/15 06:00:00,17.772,-0.2039,0.0000,0.2828,19.080,93.100,4.110
380,07/12/15 07:00:00,18.057,-0.2039,0.0000,0.2828,21.724,88.500,4.104
381,07/12/15 08:00:00,18.580,-0.2039,0.0000,0.2836,24.219,78.700,4.134
382,07/12/15 09:00:00,19.246,-0.2039,0.0000,0.2828,25.841,71.200,4.104
383,07/12/15 10:00:00,20.055,-0.2039,0.0000,0.2828,27.431,65.300,4.104
384,07/12/15 11:00:00,20.984,-0.2039,0.0000,0.2828,27.801,65.900,4.104
385,07/12/15 12:00:00,22.082,-0.2039,0.0000,0.2821,28.816,56.800,4.104
386,07/12/15 13:00:00,22.872,-0.2039,0.0000,0.2821,28.295,54.100,4.104
387,07/12/15 14:00:00,24.122,-0.2039,0.0000,0.2821,29.615,51.400,4.104
388,07/12/15 15:00:00,25.501,-0.2039,0.0000,0.2814,28.990,49.100,4.098
389,07/12/15 16:00:00,25.550,-0.2039,0.0000,0.2814,26.573,49.300,4.104
390,07/12/15 17:00:00,24.050,-0.2039,0.0000,0.2814,26.329,56.500,4.104
391,07/12/15 18:00:00,23.232,-0.2039,0.0000,0.2814,25.501,60.500,4.104
392,07/12/15 19:00:00,22.609,-0.2039,0.0000,0.2814,23.905,64.400,4.110
393,07/12/15 20:00:00,21.939,-0.2039,0.0000,0.2814,22.274,71.700,4.110
394,07/12/15 21:00:00,21.294,-0.2039,0.0000,0.2814,20.865,77.900,4.110
395,07/12/15 22:00:00,20.722,-0.2039,0.0000,0.2814,19.912,83.300,4.110
396,07/12/15 23:00:00,20.126,-0.2039,0.0000,0.2814,18.105,87.900,4.110
397,07/13/15 00:00:00,19.532,-0.2039,0.0000,0.2814,17.510,91.600,4.110
398,07/13/15 01:00:00,19.080,-0.2039,0.0000,0.2821,17.058,93.700,4.110
399,07/13/15 02:00:00,18.675,-0.2039,0.0000,0.2814,16.796,94.900,4.110
400,07/13/15 03:00:00,18.343,-0.2039,0.0000,0.2821,16.344,95.700,4.110
401,07/13/15 04:00:00,18.033,-0.2039,0.0000,0.2821,15.963,96.300,4.110
402,07/13/15 05:00:00,17.772,-0.2039,0.0000,0.2821,15.724,96.600,4.110
403,07/13/15 06:00:00,17.605,-0.2039,0.0000,0.2821,17.629,96.900,4.110
404,07/13/15 07:00:00,17.819,-0.2039,0.0000,0.2821,23.593,94.800,4.128
405,07/13/15 08:00:00,18.414,-0.2039,0.0000,0.2814,25.404,78.900,4.104
406,07/13/15 09:00:00,19.151,-0.2039,0.0000,0.2814,25.671,71.800,4.104
407,07/13/15 10:00:00,20.007,-0.2039,0.0000,0.2814,26.793,69.200,4.104
408,07/13/15 11:00:00,21.079,-0.2039,0.0000,0.2806,25.720,69.900,4.104
409,07/13/15 12:00:00,22.274,-0.2039,0.0000,0.2806,26.036,68.600,4.104
410,07/13/15 13:00:00,22.776,-0.2039,0.0000,0.2806,26.842,70.400,4.140
411,07/13/15 14:00:00,24.026,-0.2039,0.0000,0.2799,28.147,67.900,4.128
412,07/13/15 15:00:00,25.404,-0.2039,0.0000,0.2799,28.568,66.000,4.098
413,07/13/15 16:00:00,25.623,-0.2039,0.0000,0.2799,25.623,69.700,4.104
414,07/13/15 17:00:00,24.291,-0.2039,0.0000,0.2799,24.557,73.500,4.104
415,07/13/15 18:00:00,23.448,-0.2039,0.0000,0.2799,24.219,74.900,4.104
416,07/13/15 19:00:00,22.753,-0.2039,0.0000,0.2799,22.345,77.300,4.110
417,07/13/15 20:00:00,22.058,-0.2039,0.0000,0.2806,20.841,84.200,4.104
418,07/13/15 21:00:00,21.390,-0.2039,0.0000,0.2806,20.388,89.400,4.104
419,07/13/15 22:00:00,20.936,-0.2039,0.0000,0.2806,20.388,91.700,4.104
420,07/13/15 23:00:00,20.603,-0.2039,0.0000,0.2806,20.126,92.900,4.104
421,07/14/15 00:00:00,20.246,-0.2039,0.0000,0.2806,19.698,93.800,4.104
422,07/14/15 01:00:00,19.984,-0.2039,0.0000,0.2806,19.460,94.900,4.104
423,07/14/15 02:00:00,19.698,-0.2039,0.0000,0.2806,19.056,95.500,4.104
424,07/14/15 03:00:00,19.413,-0.2039,0.0000,0.2806,18.961,96.100,4.104
425,07/14/15 04:00:00,19.151,-0.2039,0.0000,0.2806,18.485,96.400,4.104
426,07/14/15 05:00:00,18.913,-0.2039,0.0000,0.2806,18.580,96.900,4.104
427,07/14/15 06:00:00,18.866,-0.2039,0.0000,0.2806,19.793,97.100,4.104
428,07/14/15 07:00:00,19.175,-0.2039,0.0000,0.2806,21.939,97.000,4.104
429,07/14/15 08:00:00,19.746,-0.2039,0.0000,0.2908,22.034,95.600,4.104
430,07/14/15 09:00:00,20.150,-0.2039,0.0000,0.2901,22.058,94.900,4.104
431,07/14/15 10:00:00,20.603,-0.2039,0.0000,0.2886,22.824,95.700,4.104
432,07/14/15 11:00:00,21.199,-0.2039,0.0000,0.2879,23.978,95.000,4.104
433,07/14/15 12:00:00,21.724,-0.2039,0.0000,0.2865,23.328,92.300,4.104
434,07/14/15 13:00:00,21.987,-0.2039,0.0000,0.2865,24.026,89.800,4.104
435,07/14/15 14:00:00,22.226,-0.2039,0.0000,0.2865,23.881,91.300,4.104
436,07/14/15 15:00:00,22.681,-0.2039,0.0000,0.2857,24.291,87.200,4.128
437,07/14/15 16:00:00,22.441,-0.2039,0.0000,0.2857,23.040,88.500,4.104
438,07/14/15 17:00:00,22.202,-0.2039,0.0000,0.2850,23.978,88.000,4.104
439,07/14/15 18:00:00,22.011,-0.2039,0.0000,0.2850,22.753,87.100,4.104
440,07/14/15 19:00:00,21.676,-0.2039,0.0000,0.2850,22.226,89.500,4.104
441,07/14/15 20:00:00,21.318,-0.2039,0.0000,0.2850,21.772,91.400,4.104
442,07/14/15 21:00:00,21.056,-0.2039,0.0000,0.2850,21.437,92.500,4.104
443,07/14/15 22:00:00,20.841,-0.2039,0.0000,0.2850,22.082,89.500,4.104
444,07/14/15 23:00:00,20.555,-0.2039,0.0000,0.2843,20.913,85.800,4.104
445,07/15/15 00:00:00,20.031,-0.2039,0.0000,0.2836,19.175,81.700,4.104
446,07/15/15 01:00:00,19.294,-0.2039,0.0000,0.2828,17.605,77.900,4.104
447,07/15/15 02:00:00,18.509,-0.2039,0.0000,0.2828,15.915,71.000,4.104
448,07/15/15 03:00:00,17.724,-0.2039,0.0000,0.2821,15.223,67.500,4.104
449,07/15/15 04:00:00,17.153,-0.2039,0.0000,0.2821,14.553,68.900,4.110
450,07/15/15 05:00:00,16.606,-0.2039,0.0000,0.2821,13.642,70.700,4.104
451,07/15/15 06:00:00,16.106,-0.2039,0.0000,0.2814,13.738,74.300,4.104
452,07/15/15 07:00:00,15.772,-0.2039,0.0000,0.2814,15.103,70.200,4.104
453,07/15/15 08:00:00,15.748,-0.2039,0.0000,0.2806,16.654,66.900,4.104
454,07/15/15 09:00:00,16.058,-0.2039,0.0000,0.2806,17.106,61.700,4.128
455,07/15/15 10:00:00,16.511,-0.2039,0.0000,0.2806,18.675,58.000,4.098
456,07/15/15 11:00:00,17.439,-0.2039,0.0000,0.2806,19.936,53.500,4.098
457,07/15/15 12:00:00,19.056,-0.2039,0.0000,0.2806,19.960,52.300,4.104
458,07/15/15 13:00:00,19.793,-0.2039,0.0000,0.2806,20.913,57.600,4.104
459,07/15/15 14:00:00,21.246,-0.2039,0.0000,0.2806,23.136,57.800,4.098
460,07/15/15 15:00:00,22.800,-0.2039,0.0000,0.2806,22.753,46.600,4.098
461,07/15/15 16:00:00,22.489,-0.2039,0.0000,0.2799,21.700,42.300,4.098
462,07/15/15 17:00:00,20.698,-0.2039,0.0000,0.2799,21.103,48.700,4.104
463,07/15/15 18:00:00,19.936,-0.2039,0.0000,0.2806,21.485,52.800,4.104
464,07/15/15 19:00:00,19.318,-0.2039,0.0000,0.2806,20.531,49.900,4.104
465,07/15/15 20:00:00,18.842,-0.2039,0.0000,0.2806,18.937,59.600,4.104
466,07/15/15 21:00:00,18.343,-0.2039,0.0000,0.2806,18.152,62.300,4.104
467,07/15/15 22:00:00,17.891,-0.2039,0.0000,0.2814,17.153,66.700,4.104
468,07/15/15 23:00:00,17.463,-0.2039,0.0000,0.2814,16.272,67.600,4.104
469,07/16/15 00:00:00,17.034,-0.2039,0.0000,0.2814,14.697,67.900,4.104
470,07/16/15 01:00:00,16.654,-0.2039,0.0000,0.2814,13.690,73.800,4.104
471,07/16/15 02:00:00,16.296,-0.2039,0.0000,0.2814,13.233,80.600,4.104
472,07/16/15 03:00:00,15.963,-0.2039,0.0000,0.2814,13.978,81.500,4.104
473,07/16/15 04:00:00,15.748,-0.2039,0.0000,0.2814,12.823,82.400,4.104
474,07/16/15 05:00:00,15.461,-0.2039,0.0000,0.2814,11.856,87.900,4.104
475,07/16/15 06:00:00,15.247,-0.2039,0.0000,0.2814,14.529,91.400,4.104
476,07/16/15 07:00:00,15.461,-0.2039,0.0000,0.2814,20.055,80.900,4.098
477,07/16/15 08:00:00,16.010,-0.2039,0.0000,0.2814,22.106,68.700,4.098
478,07/16/15 09:00:00,16.725,-0.2039,0.0000,0.2814,23.761,64.500,4.098
479,07/16/15 10:00:00,17.558,-0.2039,0.0000,0.2814,24.363,59.600,4.098
480,07/16/15 11:00:00,18.604,-0.2039,0.0000,0.2814,23.472,56.100,4.098
481,07/16/15 12:00:00,19.936,-0.2039,0.0000,0.2806,22.417,59.800,4.098
482,07/16/15 13:00:00,20.579,-0.2039,0.0000,0.2806,22.321,59.500,4.098
483,07/16/15 14:00:00,21.461,-0.2039,0.0000,0.2806,23.016,54.300,4.098
484,07/16/15 15:00:00,22.872,-0.2039,0.0000,0.2806,23.256,50.800,4.098
485,07/16/15 16:00:00,22.489,-0.2039,0.0000,0.2799,20.865,53.800,4.104
486,07/16/15 17:00:00,20.865,-0.2039,0.0000,0.2806,20.150,59.100,4.104
487,07/16/15 18:00:00,19.936,-0.2039,0.0000,0.2799,19.484,58.500,4.104
488,07/16/15 19:00:00,19.270,-0.2039,0.0000,0.2799,17.986,65.100,4.104
489,07/16/15 20:00:00,18.723,-0.2039,0.0000,0.2806,17.058,70.600,4.104
490,07/16/15 21:00:00,18.176,-0.2039,0.0000,0.2806,16.177,76.500,4.104
491,07/16/15 22:00:00,17.653,-0.2039,0.0000,0.2806,14.960,83.600,4.104
492,07/16/15 23:00:00,17.201,-0.2039,0.0000,0.2806,14.529,88.700,4.104
493,07/17/15 00:00:00,16.868,-0.2039,0.0000,0.2814,14.385,91.600,4.104
494,07/17/15 01:00:00,16.606,-0.2039,0.0000,0.2814,14.266,93.600,4.104
495,07/17/15 02:00:00,16.415,-0.2039,0.0000,0.2814,14.960,94.800,4.104
496,07/17/15 03:00:00,16.368,-0.2039,0.0000,0.2814,15.629,95.400,4.104
497,07/17/15 04:00:00,16.415,-0.2039,0.0000,0.2814,16.272,95.000,4.104
498,07/17/15 05:00:00,16.487,-0.2039,0.0000,0.2814,16.654,93.200,4.104
499,07/17/15 06:00:00,16.582,-0.2039,0.0000,0.2814,17.034,92.300,4.098
500,07/17/15 07:00:00,16.749,-0.2039,0.0000,0.2814,17.510,92.200,4.104
501,07/17/15 08:00:00,17.034,-0.2039,0.0000,0.2821,18.533,91.400,4.098
502,07/17/15 09:00:00,17.415,-0.2039,0.0000,0.2821,18.866,88.700,4.098
503,07/17/15 10:00:00,17.724,-0.2039,0.0000,0.2821,18.557,87.300,4.098
504,07/17/15 11:00:00,17.962,-0.2039,0.0000,0.2828,18.485,90.800,4.098
505,07/17/15 12:00:00,18.176,-0.2039,0.0000,0.2879,19.032,93.500,4.134
506,07/17/15 13:00:00,18.509,-0.2039,0.0000,0.2923,18.628,94.700,4.098
507,07/17/15 14:00:00,18.557,-0.2039,0.0000,0.2908,18.533,95.400,4.098
508,07/17/15 15:00:00,18.628,-0.2039,0.0000,0.2966,18.842,96.000,4.098
509,07/17/15 16:00:00,18.937,-0.2039,0.0000,0.2937,21.223,96.200,4.098
510,07/17/15 17:00:00,19.579,-0.2039,0.0000,0.2923,20.531,95.000,4.098
511,07/17/15 18:00:00,19.674,-0.2039,0.0000,0.2908,19.817,94.000,4.098
512,07/17/15 19:00:00,19.508,-0.2039,0.0000,0.2894,20.031,94.300,4.098
513,07/17/15 20:00:00,19.389,-0.2039,0.0000,0.2886,19.674,94.800,4.098
514,07/17/15 21:00:00,19.199,-0.2039,0.0000,0.2879,19.103,95.600,4.098
515,07/17/15 22:00:00,18.913,-0.2039,0.0000,0.2879,18.818,96.300,4.104
516,07/17/15 23:00:00,18.699,-0.2039,0.0000,0.2872,19.080,96.900,4.098
517,07/18/15 00:00:00,18.652,-0.2039,0.0000,0.2959,19.579,97.300,4.098
518,07/18/15 01:00:00,18.628,-0.2039,0.0000,0.2944,18.889,97.600,4.098
519,07/18/15 02:00:00,18.390,-0.2039,0.0000,0.2923,18.557,97.900,4.098
520,07/18/15 03:00:00,18.247,-0.2039,0.0000,0.2908,18.771,98.100,4.098
521,07/18/15 04:00:00,18.081,-0.2039,0.0000,0.2901,18.509,98.300,4.098
522,07/18/15 05:00:00,17.915,-0.2039,0.0000,0.2894,18.604,98.400,4.098
523,07/18/15 06:00:00,17.938,-0.2039,0.0000,0.2894,20.031,98.500,4.098
524,07/18/15 07:00:00,18.295,-0.2039,0.0000,0.2886,20.627,98.600,4.098
525,07/18/15 08:00:00,18.771,-0.2039,0.0000,0.2886,21.533,98.700,4.098
526,07/18/15 09:00:00,19.460,-0.2039,0.0000,0.2886,23.857,98.500,4.098
527,07/18/15 10:00:00,20.365,-0.2039,0.0000,0.2886,26.549,97.500,4.098
528,07/18/15 11:00:00,21.557,-0.2039,0.0000,0.2886,27.087,86.200,4.152
529,07/18/15 12:00:00,22.633,-0.2039,0.0000,0.2879,28.543,80.000,4.098
530,07/18/15 13:00:00,23.521,-0.2039,0.0000,0.2872,29.690,76.900,4.098
531,07/18/15 14:00:00,24.726,-0.2039,0.0000,0.2865,30.672,69.500,4.098
532,07/18/15 15:00:00,25.623,-0.2039,0.0000,0.2857,31.281,63.400,4.098
533,07/18/15 16:00:00,25.914,-0.2039,0.0000,0.2857,30.117,60.000,4.098
534,07/18/15 17:00:00,25.089,-0.2039,0.0000,0.2850,29.090,62.100,4.098
535,07/18/15 18:00:00,24.484,-0.2039,0.0000,0.2857,28.617,70.000,4.098
536,07/18/15 19:00:00,24.171,-0.2039,0.0000,0.2857,28.866,76.600,4.098
537,07/18/15 20:00:00,23.857,-0.2039,0.0000,0.2857,26.426,78.100,4.098
538,07/18/15 21:00:00,23.256,-0.2039,0.0000,0.2857,25.525,83.100,4.098
539,07/18/15 22:00:00,22.705,-0.2039,0.0000,0.2857,24.557,84.500,4.098
540,07/18/15 23:00:00,22.250,-0.2039,0.0000,0.2857,23.905,86.100,4.098
541,07/19/15 00:00:00,21.867,-0.2039,0.0000,0.2850,22.920,88.500,4.098
542,07/19/15 01:00:00,21.509,-0.2039,0.0000,0.2850,22.848,91.100,4.098
543,07/19/15 02:00:00,21.270,-0.2039,0.0000,0.2850,23.328,91.600,4.098
544,07/19/15 03:00:00,21.056,-0.2039,0.0000,0.2850,22.800,91.200,4.098
545,07/19/15 04:00:00,20.865,-0.2039,0.0000,0.2850,22.920,91.600,4.098
546,07/19/15 05:00:00,20.746,-0.2039,0.0000,0.2850,22.345,90.800,4.098
547,07/19/15 06:00:00,20.603,-0.2039,0.0000,0.2850,22.776,91.900,4.098
548,07/19/15 07:00:00,20.674,-0.2039,0.0000,0.2850,26.598,90.400,4.098
549,07/19/15 08:00:00,21.032,-0.2039,0.0000,0.2850,27.063,79.100,4.128
550,07/19/15 09:00:00,21.533,-0.2039,0.0000,0.2850,29.414,73.500,4.140
551,07/19/15 10:00:00,22.274,-0.2039,0.0000,0.2850,29.715,69.800,4.098
552,07/19/15 11:00:00,23.400,-0.2039,0.0000,0.2843,30.394,67.800,4.098
553,07/19/15 12:00:00,24.702,-0.2039,0.0000,0.2843,30.950,68.000,4.098
554,07/19/15 13:00:00,25.453,-0.2039,0.0000,0.2843,30.495,68.500,4.098
555,07/19/15 14:00:00,25.550,-0.2039,0.0000,0.2843,30.545,69.300,4.098
556,07/19/15 15:00:00,25.890,-0.2039,0.0000,0.2828,32.021,68.200,4.098
557,07/19/15 16:00:00,26.256,-0.2039,0.0000,0.2836,27.407,70.800,4.098
558,07/19/15 17:00:00,25.283,-0.2039,0.0000,0.2828,27.431,77.400,4.098
559,07/19/15 18:00:00,24.726,-0.2039,0.0000,0.2828,28.667,78.900,4.098
560,07/19/15 19:00:00,24.532,-0.2039,0.0000,0.2828,27.825,78.800,4.098
561,07/19/15 20:00:00,24.098,-0.2039,0.0000,0.2828,26.402,79.400,4.098
562,07/19/15 21:00:00,23.569,-0.2039,0.0000,0.2828,25.477,78.400,4.098
563,07/19/15 22:00:00,22.944,-0.2039,0.0000,0.2828,23.088,75.100,4.098
564,07/19/15 23:00:00,22.298,-0.2039,0.0000,0.2828,22.250,78.900,4.098
565,07/20/15 00:00:00,21.628,-0.2039,0.0000,0.2828,19.318,83.000,4.098
566,07/20/15 01:00:00,20.936,-0.2039,0.0000,0.2828,18.176,90.500,4.098
567,07/20/15 02:00:00,20.317,-0.2039,0.0000,0.2828,17.344,91.800,4.098
568,07/20/15 03:00:00,19.722,-0.2039,0.0000,0.2821,15.963,92.700,4.140
569,07/20/15 04:00:00,19.175,-0.2039,0.0000,0.2821,15.963,94.000,4.098
570,07/20/15 05:00:00,18.723,-0.2039,0.0000,0.2821,15.963,94.600,4.098
571,07/20/15 06:00:00,18.438,-0.2039,0.0000,0.2821,18.580,94.200,4.098
572,07/20/15 07:00:00,18.557,-0.2039,0.0000,0.2821,23.280,79.400,4.098
